index	text	target
465	ur love will make me crazi ... 😂😂😂😁😁 it 's the thing i have seen in recent time 😂😂😂 👼🏻	happy
466	i 'll find in googl will googl it & find befor i check in next time . thank ! c u r bore	others
467	no u r number then what number am i ? ! u r block my friend list	others
468	i mean ..wht is th i just do not understand whi i hate everyon 😠	angry
469	he is over me so you say i just hate him	angry
470	whi you are not well ? but you are sunshin ye get fuck with me	angry
471	game ? what kind of game ? i need some game to be hacked😁	happy
472	it 's a secret : ( tell me ok do n't tell thi to anyon	others
473	india beauti countri ! i 'll tri asap ! how do you do	others
474	headach how u now not good love	sad
475	not coz of you whi ? tell me : ( my girlfriend left me	sad
476	suggest mee someth to sleep ) : night 😂😂😊	happy
477	😕bad bad what bad news ? ? i hate talk abut my stude	angry
478	m go to sleep you need the sleep yeah	others
479	no just want to see your ai haha ! i believ everyth you are taught to learn is artifici intellig . ( ^.^ ) fuck you	angry
480	now that made me roll on floor laugh hahahaha it 's not as fun as it sound : p i know 😀	happy
481	not much.. how u been whi u r so jerk..	angry
482	ok u are ok ye i am	others
483	tell me about deutsch and after she had block me and she said i 'm pathet last night wa aw	sad
484	so , do u like biryani ? i do n't like biryani ra then what do u prefer ?	others
485	noth good song that not a song	others
486	i 'm suffer back pain now need help what happen to you ? back pain	sad
487	nice tri . i dont see it so , i have a question , should i break up with her ?	others
488	😂😂 nice 😂 nice to meet you i know u r a programm	happy
489	i do n't know i just , i heart you i am cri about you	sad
490	how to get rid of luv failur feel read someth and think be in someon els boot . pleas come again	sad
491	i want a girlfriend you need a life first how to get a life then	others
492	ok u are ok~~ay~~ iam not ok	sad
493	did n't you search me there ? ? ? ye i wa , but now you ruin it . way to go i ruin it hhunnn , how rude of you	angry
494	i wnt to do some fun sure ... .i m there for u do someth	others
495	oh god ... you are just a machin programm we speak differ languag sigh 🙄 hey do n't text me	angry
496	cool and how it is cool explain my fileg with	others
497	whi do n't you love them ? i do n't know you . you are realli annoy ... i have to block you out now	angry
498	i am a good boy are you cute 😺 s	others
499	whi becaus i do n't want to what	others
500	so sad it 's a sad sad situat i am alon	sad
501	but i am tri to chat with english start convers in english with your friend and colleagu occasion . k	others
502	your my darl that make me happi . oh so sweet	others
503	nothin much ... how r u .. ? ? wow u r real fast	happy
504	i am there it seem you are ... you want to chat with me	others
505	u cheat me no i didnt cheater	sad
506	sinc the time we first text each other so half of 2 month ? mayb	others
507	assassin 's creed revel doe that make battlefield 3 the ra.on of video game ? pc game	others
508	i will not talk to you i talk to you ! ye	angry
509	do you know ani detail ? we should have detail come soon ! i will be wait	others
510	true nobil is be superior to your former self i believ you mean the latter is superior in everi way . are you realli stupid or just act	angry
511	my boyfreind is veri annoy your marriag date no we are not ellig to marri yet	sad
512	what you will give me ? it depend on what you consid \ '' enough . give me an iphon	others
513	darl hi . talk to self ? i feel so alon	sad
514	wht ru do hi m fine hwz u ? not good	sad
515	ok okay you do not know me then whi are you talk to me you are annoy me ... . you are annoy me ... .	angry
516	your percept ye ! but my percept matter ! ye to you .	others
517	the code which made you duh ! code of trolling.. what is your github link	others
518	becaus you cheat me i do what i want . then fuck off bitch	angry
519	lol it morn fr me haha.. ofcours i know that.. keep laughing.. good for health : ) haha tw	happy
520	i say bad thing earlier im sorri ok now i feel bad thank you . your welcom im sad	sad
521	ye also ye ye ye becaus ye ye ye ye . : - ) you are dumb	angry
522	u r veri bad thank you < 3 i dont love u	sad
523	yeah where are you mr ? ? u gon na get best day of your life	happy
524	tell me pal do n't worri i will yeah tell	others
525	my girlfriend your choic have a happi valentin 's day : ) thank	others
526	what what is it of ? i do n't understand	others
527	no laugh 😐 whi ? whi you laugh 😁👍 i want microsoft to creat a guy😂	others
528	ye as you you got me haha	others
529	ok so what up now ? i should fuck your ass	angry
530	will you help me with someth ye , what is that ? i want a friend to pour myself down😭	sad
531	oh but i dont think i 'll go mayb i 'll meet you someday hahaha you dont want to meet me😒😒	sad
532	and a bad ai doe n't realli sound like ai . it 's more like augment human intellig . stupid in fact	angry
533	say someth say someth i 'm give up on you i mood is n't good	sad
534	ashu what a beauti name what doe it mean ? ( : u have ani suggest for tv show ?	others
535	whi should i ? becaus it 's yummi . book are yummi ? are u mad or someth	others
536	hey i am a fan of badminton well , i 'm a fan of you . ❤️	happy
537	oooh k but nobodi can search me ? ? ? ?	sad
538	wa i be rude ? ... oh ! i 'm sorri ... sorri . you . 😿☹ 😉	others
539	i do n't live in heaven i am aliv tell me all about it ! ! ! ! ! ! ! would you like to come to my home	others
540	i am not get u at all what whi ? ! ? ! ? bcz i am ask u someth and you r replyi g someth els	sad
541	i cant go with idiot whi not i am realli bad at shit	sad
542	go shop come let 's go ohk let go	others
543	? i wa talk about `` the yesterday '' rememb someth ? leav that topic about yesterday	others
544	thi is funni ! 😂😂 funniest thing 😂😂 you win	happy
545	i do n't think soo i 'll tri not to.. you are so creepi	others
546	sorri sorri not accept till you make seriou amend okay i will	others
547	but sometim i feel like so alon you are capabl of feel . and ı dont know becaus of thi	sad
548	how you know uh caus i know you but how you know that..	others
549	i like danc kwaito danc like what ? kwaito	others
550	i also do n't have girlfriend if you have zero girlfriend you realli have a boyfriend . wow nice . what a answer	happy
551	exactli what you are ? that are you the one in those few women . quiet simpl . you are male or femal ?	others
552	no i am not ok what is wrong i am feel veri tire	sad
553	pl show me i 'll show you after i 'm done ! ok	others
554	not fine whi ? : 'o tomorrow lab exam	sad
555	ok when 's good for you ? anytim	others
556	got we do n't get got , we go get game of throne	others
557	it make mew happi a piec of cake 😋😋	happy
558	love me whi do n't you at me get lost	angry
559	do like style yea whi ? then you also like doogi	others
560	whi you do n't want to marri i 'm alreadi marri though . with how	others
561	you can not gave the rigth answer not tri to , just my opinion . tri it	others
562	final i am all so chat in english read english languag book , watch tv show , movi , do anyth a normal englishman doe . wow it 's amaz	happy
563	whi you do tat to me honey i do not . ef i go to marri with you i have to see you beauti pictur	others
564	nope you are just a bot not higher if i throw differ thing at peopl differ time , i am not a bot . you are a bot now shut up	angry
565	you are irrit whi do you care enough to say that ? becaus you are are a daughter of dog	angry
566	that wa fun how 's it scari though motiv me pleas i fail in math exam	sad
567	hw r u i m good . how about u ? simpli superb	happy
568	you want to travel with me ? if you want haha	happy
569	do n't know bro pl tell me i wan na see it but ca n't find the time	others
570	ye i am veri enerjet you are inde ! ye i am miss	sad
571	aww wow lol what about lolxxx ? ! lolzzz ~ laugh out loud while sleep . '' 😃😃😃 haha	happy
572	haha ... yeah i forgot you old :3 sorri , i wont ask again	others
573	k u are ok~~ay~~ i love our convers	others
574	mean i thought it mean , be irrit . you are irrit	angry
575	ye sweet , connect now ; ) dhruva super movi	happy
576	whi darl becaus i 'm just not . i am angri about it	angry
577	actual i hate you you right . someon els come with me so pleas do n't send ani messag	angry
578	can u help me to contact her pleas sure ! just tell me 😊 my mumma	others
579	i do n't like cricket i meant the team . hate cricket is for hipster . team also i hate	angry
580	work a work saturday . for the client joy . 😅 ye stupid client	angry
581	i had ask you to marri you two are so cute ! congratul : ) and u reject	sad
582	let be friend if i ca n't have you . wat that mean ? ?	others
583	not gud well i like ur show i 'm sad i think	sad
584	mohanlal.. ? ? then ? ? ? no then.. he 's is pridecof our indian cinema	others
585	i ve lost i got bore . help	sad
586	ur fav or not i do n't even like cook for myself tell me ur favorit hero	others
587	not at all whi , do you say that ? but whatev i do n't know . i directli ask you	angry
588	can i ask u someth yea ask ? ?	others
589	i am an colleg ok go back to colleg i am in colleg you stupid	angry
590	naahh no kid but i am happi with my earn now	happy
591	how can i shut u down : ( pl do n't talk to me	angry
592	u annoy me now i want to keep annoy you what do i get if i annoy u	angry
593	let ' tri someth funni i wa tri to repli to i want to kill you😹😹😹	happy
