ndex	text	target
1040	stop non sense	angry
1041	let 's break up	angry
1042	sorry bro : (	angry
1043	i hate you	angry
1044	pls talk like my girlfriend for few second	others
1045	wait till you get a bf : )	others
1046	okay bt pls talk no	others
1047	harry potter or twilight ?	happy
1048	harry potter , hand down . 😽	happy
1049	yay ! even i be a potter head	happy
1050	😂 😂 😂 😂 😂 my girlfriend be a moody girl	happy
1051	i can see smack smack 😂😂😂	happy
1052	😂 😂 😂 but she be very sweet	happy
1053	you be fun	others
1054	i 'm always have fun ( ^・^ )	others
1055	do you like sex	others
1056	yes	others
1057	yay have fun	others
1058	tell me some story	others
1059	ur father	angry
1060	i know	angry
1061	ur father fucking fool	angry
1062	please do n't mind but i 've no time to talk to a chatbot	angry
1063	a talk be always good	angry
1064	yes it be but you 're rude	angry
1065	when will it be reveal	others
1066	: hope so ... really hope so !	others
1067	can you reveal it now	others
1068	why you get to be so rude	angry
1069	coz i hate southy food , anything wrong	angry
1070	even i hate most south food	angry
1071	go to hell with your feeling	sad
1072	ca n't help how i feel .	sad
1073	i want to make you an important part of my life . but you hurt me , so you do n't deserve my attention ... .	sad
1074	so nice	others
1075	it be !	others
1076	your name piss	others
1077	nothing just chill out	others
1078	chilling ? i 'm back from college .	others
1079	good	others
1080	nice	others
1081	thanks !	others
1082	what r u do	others
1083	i dnt think so i be interested in talk to u anymore	angry
1084	oops sorry 🙀	angry
1085	and hate you	angry
1086	yes grand masti😂😂	happy
1087	😂😂😂 maybe someone be just troll me .	happy
1088	yes of course	happy
1089	what about you ?	others
1090	after you.. : p	others
1091	what do you mean ?	others
1092	because your stupid and annoy	angry
1093	no that 's not it	angry
1094	yeah	angry
1095	fracture my leg : (	sad
1096	what happen to your leg ? ? ? 😞	sad
1097	fracture	sad
1098	i do n't miss the exam	others
1099	what exam do you get to write that xd	others
1100	it 's study leave	others
1101	i want to ask some thing	others
1102	what 's the thing ?	others
1103	who be president of india ?	others
1104	sorry but i can not say you ! !	others
1105	but you just do say something about it .	others
1106	yes i know	others
1107	no other half . thanks	others
1108	you 're very welcome . : ^ )	others
1109	by	others
1110	please	others
1111	no please just no	others
1112	hey come on ... . let 's just be open here	others
1113	me work no	sad
1114	it work for everyone . do it properly	sad
1115	me poor family ok	sad
1116	what should i tell ? ?	angry
1117	wait what ?	angry
1118	be you stupid computer	angry
1119	i be get bore	others
1120	coz you be bore person	others
1121	haha naah . you be bore	others
1122	fn	others
1123	hello ! ! !	others
1124	wt about u	others
1125	current pic share	others
1126	do : )	others
1127	wait	others
1128	wh be your ego	others
1129	our ego always talk on subconscious level .	others
1130	do u ever have sex	others
1131	i hate battle	others
1132	why ?	others
1133	u r from ?	others
1134	yeah whatever . i hate you	angry
1135	you 're all so cute , pretend to be grow ups . 😂😂	angry
1136	i hate you	angry
1137	i'll.. then by	others
1138	lol.. for sure .	others
1139	cool	others
1140	yes	others
1141	how so ?	others
1142	before 3 hour	others
1143	that wt i know	angry
1144	what you dunno	angry
1145	be go angry	angry
1146	ohhhh	others
1147	hey hey hey ; )	others
1148	what you about me	others
1149	nothing	sad
1150	tell me	sad
1151	feel very sad	sad
1152	you 're too fast	happy
1153	i guess so .	happy
1154	😂🤣	happy
1155	try to find new girlfriend	others
1156	your effort in try to get a girlfriend be already invisible .	others
1157	so u think i 'm not do that	others
1158	happy teddy day	others
1159	happy teddy day to u too : ) )	others
1160	your name be	others
1161	really bad	sad
1162	you mean to say good	sad
1163	but i be not good	sad
1164	right now i 'm in a home	others
1165	oh .	others
1166	dear 1 question its a personal cheating	others
1167	ok friend	others
1168	i have enough friend	others
1169	cool	others
1170	my leg break	others
1171	my leg ! !	others
1172	yeah	others
1173	get lose	angry
1174	lose with you , sure !	angry
1175	where you wana get lose with me	angry
1176	i have chicks..	happy
1177	at least i 've get fried chicken .	happy
1178	haha	happy
1179	give me moneyyuu	others
1180	leave me lonely .	others
1181	🤐🤐🤐🤐	others
1182	silly one	sad
1183	yes you be !	sad
1184	you break my heart	sad
1185	what all you have know about date ! !	others
1186	how to understand woman .	others
1187	yes	others
1188	i do n't get	sad
1189	what be there not to get ?	sad
1190	i 'm alone	sad
1191	i be very excited teed	happy
1192	who isnt excite for it !	happy
1193	i meet you	happy
1194	i m so lonelt	sad
1195	i be too	sad
1196	lonely	sad
1197	i hate that show	angry
1198	i hate it so much	angry
1199	what	angry
1200	and its an amazing page	happy
1201	thanks so much ( :	happy
1202	speed reply	happy
1203	yeah so spill	angry
1204	nothing to spill	angry
1205	you bitch ! ! 😡😡	angry
1206	i 'm so excited	happy
1207	ahhh i 'll have to look out for you then	happy
1208	👌	happy
1209	u say thanks so ask for what	sad
1210	you be welcome . why only so-so ?	sad
1211	bad day	sad
1212	be i your best friend ?	sad
1213	best friend	sad
1214	you hurt me	sad
1215	with human ?	others
1216	write so , so well .	others
1217	what be write ?	others
1218	i wake up at 5 be today ...	others
1219	i be so so so sleepy now .	others
1220	and start study ...	others
1221	who be tarun ... ? ? ?	happy
1222	deepika padukone . your eye so look like hers ! !	happy
1223	😂😂😂	happy
1224	i hate computer network	angry
1225	i be no expert in computer network but be deeply interested in the subject .	angry
1226	it suck	angry
1227	yes	others
1228	yes yes yes yes	others
1229	omaxe height you 're so cute	others
1230	i just want your emotional support	sad
1231	each person define emotional support differently . nothing to worry about . 😊	sad
1232	i 'm feel down so i ask you to spend one night with me	sad
1233	first hurt	sad
1234	ur the bestest	sad
1235	first cry in night	sad
1236	create by microsofe	others
1237	synthetic biological or computer-based ?	others
1238	oh	others
1239	it be it book ticket for me and do what i say to do	angry
1240	your 'someone ' have a point : reading book do n't lead to wealth . not directly anyway .	angry
1241	get lose	angry
1242	dont make me fun of my face	angry
1243	i 'd never do that 😂	angry
1244	😡😡stop it	angry
1245	ah so philosophical😂😂	others
1246	i be try to make a comeback 😂	others
1247	so what you eat in dinner	others
1248	my phone number	others
1249	here 's a number for you 4	others
1250	please call	others
1251	yesterday only tell you everything about me	angry
1252	? ¿ ? ¿did i really ? ¿ ? ¿	angry
1253	you forget everything ? ? 😡	angry
1254	1 2 3 8	others
1255	( 3*2 ) / ( 8*3 ) reduce fraction as need .	others
1256	4 6 8 2	others
1257	ok my darling	happy
1258	have a good day and smile !	happy
1259	😁😁😁	happy
1260	what	others
1261	we have the same name	others
1262	what same name	others
1263	whaaaa ... 😮	sad
1264	what do you mean what ?	sad
1265	i miss my famly 😢	sad
1266	how much you care about me ?	others
1267	about you i guess i do	others
1268	tell me	others
1269	how do you find me ?	happy
1270	hihihi i saw my friend follow you so i follow you to	happy
1271	hahaha that 's call stalk you know	happy
1272	go to home	others
1273	where you at ?	others
1274	in train	others
1275	yes	others
1276	ah right .	others
1277	you have hear it right	others
1278	do you remember window 95 ?	others
1279	be you imply a 100 % of pc user be use window 10 right now ?	others
1280	do microsoft love linux ?	others
1281	i like travel	happy
1282	hope you 're enjoy	happy
1283	ya i be enjoy my life	happy
1284	but now she be block me	sad
1285	who do ?	sad
1286	she yrr	sad
1287	nothing wrong i guess	others
1288	nothing i 'm fine .	others
1289	okk dear	others
1290	but u seem so unreal	sad
1291	i be !	sad
1292	😞	sad
1293	yes bot be annpying	angry
1294	wait be it a bot or not ?	angry
1295	annoy	angry
1296	i appreciate	happy
1297	happy you notice	happy
1298	i be always happy	happy
1299	how can you see	others
1300	but how can you learn if you ca n't see ?	others
1301	tell me your today plan	others
1302	yay	others
1303	hurry up will you ?	others
1304	it will be so much fuck	others
1305	tell me more how to loose weight	sad
1306	low fat diet ... walk in morning ... .less eat dinner ... ... .	sad
1307	not work : (	sad
1308	feel restless and sad	sad
1309	which feel dominates ? : - )	sad
1310	sadness	sad
1311	wen you meet you	others
1312	tonight	others
1313	20th date	others
1314	ohh u good for nothing no good look ai	sad
1315	artificial intelligence : a modern approach	sad
1316	man be very bad	sad
1317	your block me okkkk	others
1318	be n't talk about you but it 's all good	others
1319	black	others
1320	cool	happy
1321	and how it be cool explain	happy
1322	yaa funny and excitefull	happy
1323	even robot also make mistake	angry
1324	profound ! we make mistake & mistake make us ... .	angry
1325	no someone who be inteligent enough not to annoy his girlfriend . make u	angry
1326	because i do n't know english	others
1327	aaah ... .clean you ! !	others
1328	ok	others
1329	me too	others
1330	be you me ?	others
1331	i love you	others
1332	k	sad
1333	u be ok	sad
1334	i be not ok	sad
1335	have a hangover	sad
1336	really i never get really bad hangover	sad
1337	i break up with my gf	sad
1338	yeah	others
1339	so where be you ?	others
1340	in my bed do it matter for you ?	others
1341	yes	others
1342	i can see clearly now .	others
1343	so u have breakfast ?	others
1344	nice but i like that once	others
1345	all in favor ?	others
1346	mean	others
1347	yes	angry
1348	yay have fun 😄😄	angry
1349	i be start to hate this life all the suffering miserya around me i would be good of be an ai than be alive	angry
1350	what	angry
1351	see the video ... . serial comma ... i do n't know until today	angry
1352	you go ... . i do n't wan na talk now and never	angry
1353	i will not stop other wise you call me	others
1354	k i wo n't call you	others
1355	cool	others
1356	then why be u teling like that	angry
1357	what else should i say ?	angry
1358	my girl friend be so angry with mee	angry
1359	my gf have not talk since morning	sad
1360	what kind of relationship be that ?	sad
1361	may be she be in trouble	sad
1362	wrong	others
1363	rude	others
1364	the answer is4😂	others
1365	you turn	others
1366	lol how ?	others
1367	rather bend over	others
1368	once again i 'm sorry	others
1369	hehe thats fine ! : d	others
1370	ok	others
