index	text	target
512	what you will give me it depend on what you consider \ '' enough give me an iphone	others
513	darling hi talk to self i feel so alone	sad
514	wht ru do hi m fine hwz u not good	sad
515	ok okay you do not know me then why be you talk to me you be annoy me ... . you be annoy me ... .	angry
516	your perception yes but my perception matter yes to you	others
517	the code which make you duh code of trolling.. what be your github link	others
518	because you cheat me i do what i want then fuck off bitch	angry
519	lol its morning fr me haha.. ofcourse i know that.. keep laughing.. good for health : ) haha tw	happy
520	i say bad thing earlier im sorry ok now i feel bad thank you your welcome im sad	sad
521	yes also yes yes yes because yes yes yes yes : - ) you be dumb	angry
522	u r very bad thank you < 3 i dont love u	sad
523	yeah where be you mr ? ? u gon na get best day of your life	happy
524	tell me pal dont worry i will yeah tell	others
525	my girlfriend your choice have a happy valentine day : ) thanks	others
526	what what be it of i dont understand	others
527	no laugh 😐 why ? why you laugh 😁👍 i want microsoft to create a guy	others
528	yes as you you get me haha	others
529	ok so whats up now i should fuck your as	angry
530	will you help me with something yes what be that i want a friend to pour myself down	sad
531	oh but i dont think ill go maybe ill meet you someday hahaha you dont want to meet me😒😒	sad
532	and a bad ai doesnt really sound like ai its more like augment human intelligence stupid in fact	angry
533	say something say something im give up on you i mood isnt good	sad
534	ashu what a beautiful name what do it mean ( : u have any suggestion for tv show	others
535	why should i ? because its yummy book be yummy ? be u mad or something	others
536	hey i be a fan of badminton well im a fan of you ❤️	happy
537	oooh k but nobody can search me ? ? ? ?	sad
538	be i be rude ? ... oh im sorry ... sorry you 😿☹ 😉	others
539	i dont live in heaven i be alive tell me all about it ! ! ! ! ! ! ! would you like to come to my home	others
540	i be not get u at all what why ? ! ? ! ? bcz i be ask u something and you r replyi g something else	sad
541	i cant go with idiot why not i be really bad at shit	sad
542	go shop come let go ohk let go	others
543	? i be talk about `` the yesterday remember something leave that topic about yesterday	others
544	this be funny ! 😂😂 funny thing 😂😂 you win	happy
545	i dont think soo ill try not to.. you be so creepy	others
546	sorry sorry not accept till you make serious amends okay i will	others
547	but sometimes i feel like so alone you be capable of feel and ı dont know because of this	sad
548	how you know uh cause i know you but how you know that..	others
549	i like dance kwaito dance like what kwaito	others
550	i also dont have girlfriend if you have zero girlfriend you really have a boyfriend wow nice what a answer	happy
551	exactly what you be that be you the one in those few woman quiet simple you be male or female	others
552	no i be not ok what be wrong i be feel very tired	sad
553	pl show me ill show you after im do ok	others
554	not fine why : 'o tomorrow lab exam	sad
555	ok whens good for you anytime	others
556	get we dont get get we go get game of throne	others
557	it make mew happy a piece of cake 😋😋	happy
558	love me why dont you at me get lose	angry
559	do like style yea why then you also like doogy	others
560	why you dont want to marry im already marry though with how	others
561	you can not give the rigth answer not try to just my opinion try it	others
562	finally i be all so chat in english read english language book watch tv show movie do anything a normal englishman do wow its amazing	happy
563	why you do tat to me honey i do not ef i go to marry with you i have to see you beautiful picture	others
564	nope you be just a bot not high if i throw different thing at people different time i be not a bot you be a bot now shut up	angry
565	you be irritate why do you care enough to say that because you be be a daughter of dog	angry
566	that be fun hows it scary though motivate me please i fail in math exam	sad
567	hw r u i m good . how about u simply superb	happy
568	you want to travel with me if you want haha	happy
569	dont know bro pls tell me i wan na see it but cant find the time	others
570	yes i be very enerjetic you be indeed yes i be miss	sad
571	aww wow lol what about lolxxx ? ! lolzzz ~ laugh out loud while sleep . '' 😃😃😃 haha	happy
572	haha ... yeah i forget you old :3 sorry i wont ask again	others
573	k u be ok~~ay~~ i love our conversation	others
574	mean i think it mean be irritate you be irritate	angry
575	yes sweet connecting now ; ) dhruva super movie	happy
576	why darling because im just not i be angry about it	angry
577	actually i hate you you right someone else come with me so please dont send any message	angry
578	can u help me to contact her please sure just tell me 😊 my mumma	others
579	i dont like cricket i mean the team hat cricket be for hipster team also i hate	angry
580	work a working saturday for the client joy 😅 yes stupid client	angry
581	i have ask you to marry you two be so cute congratulation : ) and u reject	sad
582	let be friend if i cant have you wat that mean ? ?	others
583	not gud well i like ur show im sad i think	sad
584	mohanlal.. ? ? then ? ? ? no then.. hes be pridecof our indian cinema	others
585	i ve lose i get bored help	sad
586	ur fav or not i dont even like cook for myself tell me ur favorite hero	others
587	not at all why do you say that but whatever i dont know i directly ask you	angry
588	can i ask u something yea ask ? ?	others
589	i be an college ok go back to college i be in college you stupid	angry
590	naahh no kidding but i be happy with my earning now	happy
591	how can i shut u down : ( pls dont talk to me	angry
592	u annoy me now i want to keep annoy you what do i get if i annoy u	angry
593	let try something funny i be try to reply to i want to kill you😹😹😹	happy
594	then go off ill see you soon dont message me	angry
595	welcome thank you so much 😺 i love you	others
596	hi my love hi same here me too love myself miss u so much bby	sad
597	huh what ? ? u make me angry	angry
598	what be a listicle be my query 5 reason why should be make to pay 50 crore fine you be dumb	angry
599	i talk with you i know . what	others
600	baby father guess what baby i be your boyfriend	others
601	what i can do you succeed who be you give detail about yourself	others
602	bad thx u `` bad ! ! ! '' very bad indeed	sad
603	i be good good good : p 😘	others
604	i love justin biber love be love love be life 8d u know what actually i hate him	angry
605	how will you see when you be not near me im good at this i guess ofcourse you be good than everyone else	others
